Cp1252,,,,
"AribaAboutBox",9,"&copy; 1996 - {0} Ariba Inc. All Rights Reserved.","&copy; 1996 - {0} Ariba Inc. Todos os direitos reservados.",""
"AribaAboutBox",a010,"'Ariba, Inc.', 'Ariba', the Ariba, Inc. logo, and 'Ariba.com' are trademarks and/or service marks of Ariba or Others. For additional information on Ariba trademarks and service marks, please see {0}www.ariba.com/legal/trademarks.cfm{/0}. Unless otherwise noted on the Site, all other trademarks, service marks, and logos used in this Site are the trademarks, service marks or logos of their respective owners.","""Ariba, Inc."", ""Ariba"", o logotipo Ariba, Inc. e ""Ariba.com"" são marcas comerciais e/ou marcas de serviço da Ariba ou de Outras Empresas. Para obter informações adicionais sobre as marcas comerciais e de serviço da Ariba, consulte {0}www.ariba.com/legal/trademarks.cfm{/0}. A menos que especificado de outra forma no site, todas as outras marcas comerciais, marcas de serviço e os logotipos usados pertencem a seus respectivos proprietários.",""
"AribaBasicPageWrapper",a001,"Collapse the Navigation Panel","Recolher o painel de navegação",""
"AribaBasicPageWrapper",a002,"Expand the Navigation Panel","Expandir o painel de navegação",""
"AribaBasicPageWrapper",a005,"Home","Início",""
"AribaBasicPageWrapper",a006,"Help","Ajuda",""
"AribaBasicPageWrapper",a007,"Logout","Desconectar",""
"AribaBasicPageWrapper",a008,"End delegation session","Encerrar a sessão de delegação",""
"AribaBasicPageWrapper",a009,"Preferences","Preferências",""
"AribaContactBox",a001,"If you need help on how to use this product, click {0}Help{/0} at the top right of any product page to access documentation and tutorials.","Se precisar de ajuda para saber como usar este produto, clique em {0}Ajuda{/0} na parte superior direita de qualquer página do produto para acessar a documentação e os tutoriais.",""
"AribaLoginForm",a002,"System running in non-production mode","Sistema executando em modo de não produção",""
"AribaLoginPageWrapper",1,"Adobe Flash Player 11","Adobe Flash Player 11","Supported Plugin"
"AribaLoginPageWrapper",2,"Adobe Flash Player 10","Adobe Flash Player 10","Supported Plugin"
"AribaLoginPageWrapper",3,"Adobe Flash Player 9","Adobe Flash Player 9","Supported Plugin"
"AribaLoginPageWrapper",4,"Adobe Flash Player 8","Adobe Flash Player 8","Supported Plugin"
"AribaLoginPageWrapper",5,"Adobe Flash Player 7","Adobe Flash Player 7","Supported Plugin"
"AribaLoginPageWrapper",11,"Q1 2014 - Microsoft Internet Explorer 6","1º trim. 2014 - Microsoft Internet Explorer 6","Deprecation Schedule"
"AribaLoginPageWrapper",20,"Microsoft Internet Explorer 9 32-bit","Microsoft Internet Explorer 9 32-bit","Supported Browsers"
"AribaLoginPageWrapper",21,"Microsoft Internet Explorer 8 32-bit","Microsoft Internet Explorer 8 32-bit","Supported Browsers"
"AribaLoginPageWrapper",22,"Microsoft Internet Explorer 7 32-bit","Microsoft Internet Explorer 7 32-bit","Supported Browsers"
"AribaLoginPageWrapper",23,"Microsoft Internet Explorer 6","Microsoft Internet Explorer 6","Supported Browsers"
"AribaLoginPageWrapper",24,"Chrome 26+","Chrome 26+","Supported Browsers"
"AribaLoginPageWrapper",25,"Mozilla Firefox 17+","Mozilla Firefox 17+","Supported Browsers"
"AribaLoginPageWrapper",26,"Safari 4","Safari 4","Supported Browsers"
"AribaLoginPageWrapper",27,"Safari 5","Safari 5","Supported Browsers"
"AribaLoginPageWrapper",40,"&copy; 1996 - {0} Ariba Inc. All Rights Reserved","&copy; 1996 - {0} Ariba Inc. Todos os direitos reservados",""
"AribaLoginPageWrapper",a003,"Support","Suporte",""
"AribaLoginPageWrapper",a004,"Browser/Plug-in Support","Suporte a navegadores/plug-ins","Link on login page"
"AribaLoginPageWrapper",a005,"Supported Browsers","Navegadores suportados","Section Heading"
"AribaLoginPageWrapper",a006,"Supported Plug-ins","Plug-ins suportados","Section Heading"
"AribaLoginPageWrapper",a007,"Deprecation Schedule","Programação de desativação","Section Heading"
"AribaLoginPageWrapper",a008,"OK","OK",""
"AribaNotificationDialog",a001,"Notification","Notificação",""
